Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ42,OUT045,2177.1
FDD03,OUT045,2842.9
NCM53,OUT013,1751.25
NCX53,OUT045,1885.28
FDV14,OUT027,1908.98
NCZ54,OUT017,3825.42
FDB39,OUT013,608.009
DRC24,OUT046,2460.13
FDY36,OUT013,1514.83
FDN01,OUT035,2980.99
DRH25,OUT046,1033.26
FDV08,OUT046,905.155
NCP53,OUT049,4448.08
FDU52,OUT010,638.702
NCI42,OUT045,3373.87
FDZ14,OUT035,2395.28
FDF11,OUT046,4188.15
FDQ13,OUT018,1449.18
FDO32,OUT010,176.237
DRJ37,OUT018,2124.57
FDY43,OUT046,2662.87
NCT41,OUT017,3152.16
NCV17,OUT045,2369.32
FDM04,OUT027,1420.82
DRB48,OUT018,292.286
FDM24,OUT013,2470.78
FDT37,OUT049,3304.17
NCO05,OUT010,164.253
FDL13,OUT046,3545.12
FDL15,OUT017,2201.87
FDB11,OUT018,3975.56
FDL14,OUT019,391.291
FDY10,OUT019,369.719
FDJ40,OUT049,1933.22
NCW18,OUT046,4315.92
NCY06,OUT013,2105.93
DRE13,OUT018,1419.29
FDA26,OUT045,3265.22
NCE19,OUT010,236.625
FDE33,OUT035,1565.43
DRL59,OUT027,1109.62
FDY07,OUT046,1158.56
FDF57,OUT018,1910.25
FDM58,OUT035,1399.18
FDP26,OUT027,2789.64
FDY32,OUT046,3062.28
FDD51,OUT010,150.371
FDU22,OUT018,2542.96
FDZ49,OUT018,3971.7
NCI42,OUT017,4104.39
FDT04,OUT027,716.933
NCU41,OUT045,2692.56
FDS56,OUT045,3831.75
NCN42,OUT017,2831.65
FDK34,OUT046,3730.08
FDB03,OUT017,4620.59
DRJ25,OUT035,814.673
FDT25,OUT027,3819.89
FDN20,OUT013,2845.43
FDP09,OUT013,4273.44
FDM20,OUT019,418.278
NCG55,OUT046,2087.95
NCP14,OUT045,1910.65
NCH06,OUT046,2928.25
FDV52,OUT013,1505.57
NCL07,OUT035,771.795
DRJ11,OUT027,4601.28
DRO59,OUT013,1107.96
FDW15,OUT010,344.884
NCQ30,OUT035,2221.64
NCN54,OUT019,121.575
FDY01,OUT027,4834.17
FDX39,OUT035,4057.39
FDH53,OUT027,2672.32
FDA57,OUT035,663.004
NCC07,OUT010,168.314
FDU28,OUT013,2253.4
FDK36,OUT010,124.338
FDR36,OUT018,535.37
NCQ17,OUT035,2938.31
FDS28,OUT019,218.116
FDE08,OUT045,3265.75
FDU22,OUT046,2358.26
FDG41,OUT045,1261.96
FDO31,OUT010,162.189
FDM21,OUT019,478.044
FDU40,OUT017,2281.36
FDV36,OUT018,2233.56
FDT10,OUT027,1692.4
FDX38,OUT045,802.888
NCU30,OUT027,2810.87
NCV06,OUT049,4029.62
FDT16,OUT035,4344.28
NCP41,OUT027,2228.43
FDZ56,OUT017,2747.76
FDC22,OUT035,3143.91
FDU10,OUT035,662.538
FDS46,OUT045,1358.1
FDO08,OUT049,3373.01
NCV42,OUT018,1861.78
FDP33,OUT035,3134.52
FDJ12,OUT046,3474.08
FDH04,OUT045,1435.46
NCU54,OUT013,4229.89
FDO36,OUT010,580.817
FDT37,OUT027,6488.29
FDD14,OUT010,629.314
FDA16,OUT013,2923.19
NCS42,OUT019,217.717
FDP10,OUT019,305.935
FDQ28,OUT049,3371.28
FDK57,OUT010,278.116
FDK02,OUT013,2383.3
FDW47,OUT018,1892.67
NCC42,OUT018,1680.75
FDQ37,OUT018,3772.49
FDL40,OUT046,1128
DRE13,OUT010,206.731
FDQ34,OUT027,2745.76
NCB54,OUT046,1407.3
FDS48,OUT049,2615.13
FDO15,OUT045,1113.82
NCT30,OUT013,808.148
FDU49,OUT027,2652.08
FDE21,OUT046,2575.18
FDS49,OUT019,223.376
FDT38,OUT027,2182.23
FDZ01,OUT045,1596.59
FDC41,OUT035,1366.42
DRG13,OUT010,199.518
NCZ42,OUT018,4410.86
NCM07,OUT045,1042.51
NCV17,OUT018,2201.07
DRK39,OUT035,1307.76
FDS37,OUT018,1840.74
FDV12,OUT019,244.748
NCG19,OUT018,4067.31
FDS51,OUT013,685.508
NCO14,OUT046,505.675
FDC38,OUT046,2132.56
FDN15,OUT046,2300.41
NCH42,OUT013,3691.33
FDQ22,OUT046,536.235
FDC05,OUT013,3833.94
FDZ31,OUT013,3021.87
DRJ23,OUT049,2050.6
FDC52,OUT035,2340.89
DRD12,OUT010,170.312
FDV55,OUT017,3044.9
FDD32,OUT046,1183.53
FDR01,OUT049,2821.86
FDY08,OUT019,476.446
FDQ45,OUT045,3037.25
DRN11,OUT027,3307.96
NCS05,OUT018,1703.58
FDY32,OUT035,2624.12
NCD31,OUT045,2715.2
NCE06,OUT049,2041.68
NCP14,OUT046,2231.1
NCF18,OUT019,532.573
FDF14,OUT018,2601.15
FDB22,OUT017,1868.83
NCH54,OUT049,2628.45
FDU27,OUT035,802.622
FDS58,OUT027,4551.54
NCU29,OUT035,1874.23
FDJ57,OUT013,2859.21
FDL56,OUT049,1231.73
FDH60,OUT035,3533.33
FDN24,OUT018,903.357
FDD02,OUT017,2225.9
FDP15,OUT017,4761.54
FDB28,OUT027,6750.75
DRC49,OUT045,2879.19
NCG30,OUT018,1647.52
FDJ14,OUT049,1187.99
FDL52,OUT045,804.087
NCG19,OUT027,6821.92
NCN41,OUT035,1949.93
FDW22,OUT013,3812.97
FDI02,OUT013,2122.77
FDV51,OUT045,1864.17
FDV48,OUT046,1161.3
NCL17,OUT019,488.497
FDP46,OUT045,1178.07
FDU10,OUT045,672.458
FDT37,OUT010,657.877
FDI27,OUT035,967.541
FDN51,OUT046,3731.48
FDW07,OUT035,970.004
FDN45,OUT049,3140.45
DRN37,OUT027,5781.27
DRF48,OUT049,2923.13
FDP38,OUT019,195.479
NCX18,OUT027,4635.97
FDK45,OUT018,1433
FDZ37,OUT049,1429.74
FDS50,OUT018,3325.67
NCR54,OUT018,3659.7
NCS17,OUT035,1530.27
FDV31,OUT046,1952.86
DRE27,OUT017,1691.13
FDN60,OUT013,2327.04
FDK26,OUT013,2617.06
FDX37,OUT018,2074.17
FDW31,OUT046,2546.22
FDX26,OUT018,3249.97
DRL49,OUT019,367.388
FDU49,OUT017,1528.54
FDY58,OUT046,3699.38
FDN03,OUT045,4726.18
NCV06,OUT010,519.79
FDH53,OUT045,1240.72
FDG31,OUT018,771.929
NCC06,OUT045,2883.11
FDS13,OUT049,3304.96
FDP16,OUT035,4982.51
FDA35,OUT013,2072.57
DRP47,OUT018,4405.2
FDY28,OUT010,455.74
FDY20,OUT035,1500.25
NCH30,OUT017,1512.76
NCR29,OUT019,132.095
NCP05,OUT013,2868.53
NCF30,OUT019,233.762
FDA08,OUT035,2722.92
FDN51,OUT027,6405.66
FDH12,OUT046,1840.34
FDY39,OUT017,3805.51
NCO53,OUT045,2375.17
FDB40,OUT046,2339.62
FDH02,OUT049,1350.64
FDY11,OUT027,1947.66
FDQ09,OUT019,319.784
FDP16,OUT013,6068.83
NCF55,OUT018,255.401
FDY09,OUT027,5177.33
FDY39,OUT045,3352.9
NCU53,OUT049,2631.44
NCT41,OUT049,1945.2
FDJ45,OUT046,861.412
FDR28,OUT013,2400.81
FDN08,OUT013,2503.81
FDJ07,OUT049,1880.95
FDZ09,OUT027,4023.96
FDQ14,OUT017,2351.61
FDY12,OUT027,1924.1
FDK57,OUT046,1667.63
FDD20,OUT049,1813.37
FDS36,OUT018,2207.26
FDI40,OUT049,2104.39
FDJ40,OUT045,2849.96
FDE08,OUT013,2963.14
DRK01,OUT013,1061.42
FDC58,OUT049,596.424
FDE50,OUT046,3096.3
FDX48,OUT035,2056.79
DRM35,OUT018,1502.91
FDG41,OUT013,1741.47
FDB52,OUT046,3745.86
FDV19,OUT045,3339.52
DRG48,OUT017,2444.02
FDI26,OUT013,2985.11
FDU11,OUT019,379.229
FDF59,OUT019,297.413
FDR07,OUT049,1679.15
NCE06,OUT017,2153.4
FDE10,OUT046,2082.49
NCO55,OUT046,1737.21
FDZ13,OUT013,879.255
FDT50,OUT017,1389.26
FDH12,OUT010,249.875
FDD21,OUT045,1496.32
NCM05,OUT013,6128.16
FDK04,OUT013,819.6
FDN33,OUT017,1408.03
NCM18,OUT010,117.847
DRC25,OUT049,1453.04
FDT47,OUT017,1972.37
FDD45,OUT027,3046.97
NCD07,OUT018,1198.37
NCY54,OUT010,451.213
FDL12,OUT049,1659.97
FDL02,OUT017,1735.14
FDC60,OUT035,2155.33
FDR37,OUT017,3006.95
FDY16,OUT017,3464.16
FDU26,OUT045,1559.44
FDN24,OUT013,907.419
FDH44,OUT013,2831.11
FDE23,OUT010,129.165
FDW60,OUT017,2954.89
FDQ55,OUT049,2495.68
FDV32,OUT027,1355.24
FDV03,OUT010,278.105
FDY14,OUT010,315.323
NCL55,OUT027,5985.48
DRF25,OUT017,717.866
FDX03,OUT046,542.76
FDF40,OUT045,2983.05
FDX24,OUT010,251.939
FDA25,OUT049,2016.64
FDH21,OUT018,2516.06
FDB47,OUT010,667.797
FDT34,OUT019,367.522
FDS39,OUT010,332.607
NCU05,OUT046,1088.98
FDE02,OUT049,1260.09
FDL25,OUT035,1387.46
FDC50,OUT049,1471.42
FDZ32,OUT049,1196.51
FDV14,OUT045,1107.69
FDR07,OUT045,1196.11
FDB26,OUT049,857.484
NCR50,OUT045,2399.14
FDP01,OUT018,2194.81
FDH57,OUT045,1928.96
FDM60,OUT027,1018.17
FDA45,OUT017,3592.19
FDU55,OUT017,3900.59
FDH40,OUT035,1206.1
FDG40,OUT019,100.429
FDT12,OUT049,4218.24
DRL59,OUT045,881.386
FDT47,OUT018,1727.42
FDI60,OUT017,1199.11
DRF51,OUT027,717.799
NCK31,OUT049,813.674
FDB08,OUT045,2363.39
FDM44,OUT035,1397.78
FDD46,OUT018,2142.28
FDR27,OUT019,327.973
FDV56,OUT010,268.032
FDM02,OUT049,1138.92
FDU45,OUT018,1685.21
FDZ10,OUT017,2184.69
NCK31,OUT010,164.12
FDR27,OUT035,2165.18
FDF33,OUT013,2407.27
FDJ36,OUT046,1329.47
FDP33,OUT049,4595.68
FDG17,OUT046,5109.42
FDG47,OUT027,6286.15
NCW29,OUT046,2312.39
DRH59,OUT017,1089.12
FDR32,OUT017,3028.59
FDP48,OUT035,3411.96
FDG17,OUT035,5401.37
DRJ59,OUT017,569.392
FDY48,OUT027,2497.55
FDB02,OUT046,3304.5
FDN10,OUT019,250.36
NCD55,OUT035,679.515
FDX34,OUT013,2051.26
FDZ38,OUT045,4810.4
DRF37,OUT049,4314.05
DRL47,OUT019,331.679
FDL27,OUT035,1206.56
NCP53,OUT035,4372.77
FDT03,OUT019,411.797
FDJ28,OUT035,2841.7
FDF40,OUT018,3537.79
FDA32,OUT035,4962.14
NCP02,OUT017,519.457
FDZ31,OUT045,3053.89
NCQ29,OUT013,3696.39
FDP57,OUT010,262.059
FDL32,OUT027,3218.54
DRB01,OUT035,1993.41
FDJ40,OUT046,1426.54
FDO24,OUT018,2249.27
FDO11,OUT018,3333.79
FDA56,OUT035,1930.42
FDF02,OUT045,1487.33
FDA10,OUT013,1868.57
NCI55,OUT017,2887.04
FDZ40,OUT010,302.939
FDV08,OUT049,432.304
FDN48,OUT013,1555.84
FDU57,OUT017,2583.04
DRF49,OUT013,1619.82
FDS02,OUT035,3496.85
FDS43,OUT046,2499.55
FDT16,OUT013,4330.03
FDX19,OUT027,5985.54
FDK15,OUT046,1515.03
DRA12,OUT049,2292.02
FDY35,OUT017,816.937
NCU42,OUT013,3530.54
FDD26,OUT013,4552.14
FDR11,OUT018,2236.22
NCP53,OUT045,3200.97
FDP34,OUT045,2761.94
NCV41,OUT019,410.932
FDN20,OUT018,2818.13
FDZ16,OUT018,2687.9
FDZ28,OUT049,2496.82
NCL55,OUT013,5088.24
NCJ17,OUT046,1520.29
FDT37,OUT046,3208.69
FDV51,OUT049,2803.95
FDZ28,OUT035,2343.02
FDN27,OUT013,1957.05
FDS14,OUT019,286.816
FDZ58,OUT045,2117.98
FDD46,OUT046,2288.02
FDJ03,OUT035,677.918
FDU03,OUT010,726.321
FDA33,OUT027,3501.78
NCW53,OUT035,2655.01
NCC55,OUT017,715.269
FDP52,OUT019,634.174
FDE39,OUT049,1428.74
FDB44,OUT035,3704.38
FDG59,OUT013,547.687
FDI05,OUT013,1238.06
FDF59,OUT045,1646.92
FDM39,OUT019,328.04
FDB14,OUT013,1278.47
NCS05,OUT019,283.098
DRJ35,OUT045,1002.23
FDO31,OUT019,138.42
FDA31,OUT046,2551.41
FDX40,OUT049,709.61
FDW56,OUT045,3499.44
FDH09,OUT018,605.811
FDA52,OUT019,284.763
FDF20,OUT019,355.515
FDE40,OUT046,1082.86
NCU17,OUT046,2427.91
NCP14,OUT035,1546.79
FDN25,OUT027,2083.8
FDU39,OUT049,865.207
NCM05,OUT017,4413.99
FDU07,OUT017,2736.9
FDF28,OUT049,2228.63
FDR57,OUT049,2055.79
FDJ33,OUT013,2071.37
DRH23,OUT035,1108.36
FDQ52,OUT046,4453.4
DRK13,OUT035,3006.15
FDP09,OUT046,5137.31
FDR08,OUT027,2265.72
FDV50,OUT045,2360.73
FDT13,OUT049,3862.04
FDJ27,OUT027,3412.16
FDH21,OUT046,2223.44
FDW14,OUT027,2543.09
FDL52,OUT049,760.21
FDW28,OUT017,3276.27
FDL40,OUT049,1195.71
FDE24,OUT046,2057.12
FDX35,OUT049,4110.65
FDP46,OUT017,1066.48
FDX56,OUT045,3951.66
FDQ45,OUT049,3993.27
FDK50,OUT027,3658.24
FDY26,OUT045,5538.06
FDQ09,OUT017,2008.92
FDN39,OUT049,3689.6
FDP13,OUT017,684.309
FDR51,OUT013,2596.69
FDZ49,OUT010,856.885
FDL28,OUT018,3332
FDZ10,OUT035,1755.25
FDK38,OUT013,2711.07
DRL49,OUT027,3381.73
FDR15,OUT013,2027.09
FDQ24,OUT035,4427.97
FDD56,OUT013,4079.76
NCR42,OUT046,610.672
FDH52,OUT045,1071.94
FDH57,OUT019,278.571
FDR15,OUT010,325.709
FDJ34,OUT035,1721.96
FDW37,OUT035,1416.16
FDQ23,OUT018,1677.62
FDP34,OUT013,2280.43
FDE04,OUT027,5155.02
FDC48,OUT045,1472.42
FDA47,OUT019,526.515
FDI35,OUT018,3453.77
NCV05,OUT013,2170.77
FDR28,OUT045,3102.16
FDH31,OUT017,1393.72
FDP59,OUT019,223.442
FDS19,OUT018,1044.51
FDM60,OUT045,622.989
FDJ44,OUT018,2230.23
DRH51,OUT017,1287.79
DRC25,OUT017,1475.48
DRE25,OUT013,1520.62
NCX05,OUT049,2582.11
FDR11,OUT017,2957.62
DRP47,OUT045,4921.79
DRC49,OUT019,248.887
FDQ47,OUT027,1201.37
FDL20,OUT013,1584.2
FDM34,OUT035,2821.13
NCN55,OUT013,5135.58
FDD41,OUT035,1927.42
FDE52,OUT049,1448.31
NCT18,OUT019,341.356
FDJ32,OUT018,737.24
FDE16,OUT046,3901.85
FDZ09,OUT045,2907.15
DRZ11,OUT046,1851.66
FDK41,OUT049,1237.66
FDE56,OUT049,1318.88
FDH34,OUT013,4141.61
DRI49,OUT013,1425.14
DRI59,OUT046,3719.96
DRC36,OUT049,2448.61
FDS15,OUT019,235.227
FDI07,OUT018,3100.3
FDZ15,OUT018,1807.85
NCX41,OUT027,6273.63
NCO29,OUT019,364.459
FDF57,OUT013,1869.03
FDI33,OUT035,1971.23
DRJ47,OUT049,2764.27
FDB34,OUT046,1222.68
FDY22,OUT027,3855.65
DRL11,OUT017,2342.88
FDY46,OUT035,2794.63
FDG17,OUT013,4344.35
FDE52,OUT018,1443.65
DRP47,OUT027,6111.98
FDO01,OUT010,258.996
FDL09,OUT046,2188.42
FDR57,OUT013,2187.09
DRD37,OUT035,738.905
FDQ36,OUT027,873.13
FDL33,OUT049,2484.43
FDL48,OUT045,668.929
FDL28,OUT049,3773.02
NCN29,OUT046,815.339
FDO13,OUT035,3061.88
FDB38,OUT045,2863.01
FDI36,OUT035,2955.02
FDI58,OUT035,1661.9
FDH22,OUT018,1878.75
FDQ27,OUT013,2561
FDT33,OUT046,2476.58
FDC56,OUT045,2135.49
FDF14,OUT046,2156.66
FDQ39,OUT017,4099.73
NCM43,OUT017,2875.26
FDS46,OUT035,2206.13
FDI22,OUT049,4887.64
NCE43,OUT045,3235.79
FDZ36,OUT010,827.39
FDR13,OUT019,238.223
FDP46,OUT018,1214.15
FDW56,OUT019,402.343
FDB40,OUT017,2412.99
FDM28,OUT018,2605.28
FDV49,OUT013,4928.12
NCS53,OUT018,2716.26
FDO03,OUT049,4702.48
FDT15,OUT035,2658.81
FDD33,OUT049,3466.62
FDX13,OUT017,6356.06
FDH60,OUT013,3221.61
DRH51,OUT046,1080.86
NCL07,OUT049,697.159
FDW51,OUT045,2748.89
FDF21,OUT019,427.111
FDH26,OUT019,233.296
FDJ03,OUT049,683.843
FDU35,OUT017,1757.51
DRL01,OUT018,2375.17
FDE59,OUT045,682.978
FDI60,OUT035,1018.21
DRH39,OUT035,1888.41
FDK36,OUT049,706.946
FDN52,OUT045,1256.96
FDU12,OUT017,4045.07
NCT05,OUT027,5684.2
FDS37,OUT027,2742.56
FDK24,OUT017,799.426
DRF36,OUT013,3010.95
FDN46,OUT010,160.524
NCN06,OUT045,2132.16
FDD59,OUT035,1355.97
FDM14,OUT045,1252.1
FDO10,OUT018,775.59
FDU35,OUT013,1749.79
NCA30,OUT018,2602.28
NCO41,OUT049,1539.06
FDI24,OUT046,2364.26
FDZ16,OUT046,4101.26
FDV47,OUT046,1454.77
FDV16,OUT045,577.715
FDZ22,OUT035,1244.45
FDO20,OUT010,591.763
FDW38,OUT013,753.153
FDW52,OUT045,3682.07
FDT43,OUT019,101.013
NCS29,OUT045,4758.07
NCC31,OUT017,2363.32
FDA21,OUT017,4262.45
FDQ55,OUT046,2303.2
NCE54,OUT049,1395.18
FDD45,OUT017,1994.4
NCP17,OUT017,1271.94
FDR47,OUT035,3148.77
DRM35,OUT013,3397.98
FDR47,OUT019,454.941
FDX19,OUT010,621.791
FDV22,OUT027,4332.23
FDQ46,OUT027,3259.69
DRO47,OUT045,1750.52
FDB44,OUT010,718.598
FDN02,OUT010,710.076
FDW10,OUT045,3833.41
FDJ41,OUT019,669.062
FDM50,OUT046,567.528
FDW10,OUT035,2207.93
FDY48,OUT049,1940.67
NCE30,OUT027,5605.97
FDO04,OUT045,1111.49
FDQ26,OUT010,123.772
NCX29,OUT018,2173.04
FDE39,OUT046,1901.39
NCR54,OUT027,6569.71
NCP55,OUT027,1903.12
FDX22,OUT017,4003.32
FDI05,OUT035,1599.05
FDC51,OUT027,3975.43
FDC10,OUT013,1703.18
FDJ46,OUT045,2827.32
FDV10,OUT010,68.9103
FDX12,OUT027,5173.2
FDL43,OUT019,176.504
DRB13,OUT046,3061.41
FDF59,OUT027,4202
FDT35,OUT049,2940.77
NCJ19,OUT035,987.448
FDT35,OUT018,3633.07
FDI48,OUT046,755.15
DRC24,OUT019,291.487
NCZ05,OUT017,1554.51
FDJ57,OUT049,3020.93
FDX11,OUT017,3807.04
FDE09,OUT035,1616.3
NCK06,OUT049,1466.69
DRE37,OUT017,3990.07
FDV56,OUT046,1350.24
FDY43,OUT017,2974.39
FDV35,OUT013,3353.17
FDF05,OUT019,690.901
FDA36,OUT035,3537.86
FDS13,OUT027,6040.6
FDU47,OUT013,2189.22
FDI36,OUT010,427.51
FDH48,OUT046,1223.54
FDZ14,OUT013,1840.74
FDS46,OUT013,2247.14
FDE21,OUT017,1679.35
FDA26,OUT049,3500.58
FDV12,OUT046,1387.59
FDL46,OUT019,313.325
FDN57,OUT013,2728.91
NCJ18,OUT017,2274.51
FDO36,OUT045,3382
FDX55,OUT018,2487.7
FDT25,OUT019,194.572
FDD16,OUT049,1691.66
NCX18,OUT013,3405.5
NCG55,OUT018,1372.01
NCV18,OUT049,1707.71
NCS18,OUT035,1741.07
FDC37,OUT045,2038.81
FDE47,OUT046,1739.94
DRG49,OUT019,399.813
FDC39,OUT049,4186.48
FDH24,OUT019,464.928
FDV39,OUT027,4859.27
NCL17,OUT045,2266.65
NCY53,OUT035,1276.8
FDH52,OUT013,815.339
NCD19,OUT018,663.669
FDI44,OUT046,1412.16
DRD49,OUT027,6792.23
FDN08,OUT035,2197.54
FDO20,OUT027,6858.87
FDY02,OUT046,3413.62
FDX23,OUT045,1393.12
FDX01,OUT017,1718.03
FDH20,OUT027,2605.67
NCX41,OUT017,4529.84
FDD21,OUT027,3027.66
DRH11,OUT019,227.304
DRE60,OUT018,4306.26
FDB10,OUT013,3762.24
FDH38,OUT013,1833.55
NCL07,OUT018,276.64
FDD48,OUT046,2966.41
NCT54,OUT027,2894.96
FDF32,OUT027,5881.94
DRH51,OUT045,957.087
DRG03,OUT035,3011.48
NCY42,OUT019,385.765
FDH32,OUT017,1420.08
NCJ06,OUT027,3652.85
FDH47,OUT027,2479.64
FDZ08,OUT018,1063.28
FDK16,OUT017,1771.29
DRG01,OUT018,1258.89
NCM53,OUT027,2674.92
NCB07,OUT035,3526.61
NCZ06,OUT035,2945.5
FDU48,OUT049,2552.54
NCB55,OUT027,1679.34
FDP15,OUT013,4240.95
FDF17,OUT046,2762.8
NCN06,OUT049,2654.01
DRM48,OUT018,356.27
FDH10,OUT046,1269.75
FDC60,OUT018,1663.43
FDE35,OUT018,457.604
DRI23,OUT013,3095.3
NCR38,OUT013,3750.45
FDP04,OUT035,1070.41
NCW17,OUT045,2388.69
FDX34,OUT017,1691.07
NCK53,OUT045,1998.07
NCO54,OUT010,184.293
NCH55,OUT046,2675.78
FDT44,OUT027,3495.85
DRG49,OUT046,3898.39
FDX46,OUT010,163.321
DRG36,OUT049,3375.61
FDU37,OUT049,1760.77
FDK10,OUT049,2400.81
DRF37,OUT027,7226.33
FDC44,OUT035,1687.6
FDP15,OUT046,4076.23
FDZ27,OUT027,1154.56
FDY22,OUT019,541.362
DRG51,OUT035,3560.17
FDN58,OUT045,3173.74
FDW01,OUT049,2961.54
FDX24,OUT018,1031.12
FDO51,OUT017,760.543
FDJ52,OUT027,4431.23
NCY06,OUT010,337.561
FDE20,OUT018,2694.76
FDT23,OUT010,173.241
FDQ51,OUT046,616.264
FDE35,OUT046,967.94
FDB46,OUT013,3121.07
NCG19,OUT035,3570.69
NCL06,OUT018,3289.32
FDT36,OUT019,47.4649
FDC56,OUT049,2212.32
FDJ26,OUT049,3106.62
FDZ59,OUT017,3831.55
FDV11,OUT027,5723.75
FDR13,OUT010,325.376
FDI15,OUT018,3814.43
FDF47,OUT018,3166.41
NCB54,OUT019,252.338
NCK19,OUT027,4224.03
FDX16,OUT017,3846.53
FDL50,OUT045,1511.43
NCE31,OUT035,485.967
DRJ01,OUT049,2175.3
FDE22,OUT013,2057.52
FDY20,OUT019,265.588
NCO14,OUT045,579.712
NCR50,OUT017,3014.68
DRM47,OUT017,3595.92
FDO27,OUT010,313.459
FDJ20,OUT027,1904.25
NCX17,OUT013,3331.66
FDG59,OUT049,702.685
FDD52,OUT045,1831.22
FDO48,OUT017,4193.87
FDC59,OUT019,101.628
FDS15,OUT018,1612.3
FDB47,OUT035,3975.29
FDV14,OUT019,132.361
FDB27,OUT013,2860.88
FDA35,OUT035,1701.78
FDN51,OUT018,3518.69
FDO39,OUT019,365.591
FDB28,OUT049,2829.85
DRJ25,OUT046,1036.25
FDH46,OUT027,3422.21
FDI10,OUT045,2945.97
FDU21,OUT018,222.311
FDD09,OUT049,2453.74
FDD10,OUT046,1801.79
FDN31,OUT010,503.411
FDA46,OUT018,3006.15
FDM56,OUT046,1441.52
FDF11,OUT010,800.158
FDS32,OUT018,1442.32
NCM06,OUT013,2728.32
FDZ26,OUT045,3292.98
FDO01,OUT013,2455.87
FDJ46,OUT049,2278.77
FDG26,OUT019,608.475
FDZ38,OUT035,4285.02
NCO55,OUT013,1763.3
FDT60,OUT035,1355.57
FDW37,OUT049,1201.84
NCK42,OUT018,3416.62
FDA45,OUT046,2916.27
FDW55,OUT018,4394.81
FDY44,OUT017,2477.64
FDQ31,OUT017,1630.61
FDM09,OUT049,2852.49
FDH12,OUT018,1514.96
NCQ43,OUT035,1792.73
FDT33,OUT035,3182.06
NCT41,OUT018,2083.29
DRJ25,OUT010,138.22
NCQ41,OUT046,3282.33
NCN17,OUT049,1673.55
DRO35,OUT027,2434.1
FDU27,OUT018,901.36
FDY43,OUT027,4707.67
FDG46,OUT035,1917.04
DRL49,OUT018,1450.25
NCB55,OUT049,767.867
FDK28,OUT049,5755.18
FDO49,OUT045,845.766
FDT03,OUT013,1655.64
FDW33,OUT027,3475.08
FDR02,OUT035,2387.23
FDF50,OUT013,3326.74
FDA40,OUT018,1158.49
NCT53,OUT018,2657.74
FDY60,OUT035,2017.37
FDP44,OUT027,2731.11
NCQ50,OUT045,3760.97
NCC30,OUT017,2991.71
FDQ60,OUT018,1970.17
FDG41,OUT046,1957.72
FDQ03,OUT046,3089.05
FDM03,OUT045,2135.55
FDZ51,OUT018,1606.44
DRF51,OUT035,718.598
FDF39,OUT017,3832.41
FDW52,OUT035,3060.75
FDY22,OUT049,2826.72
FDG14,OUT013,2662.8
FDA57,OUT017,601.351
FDL45,OUT019,376.754
FDX28,OUT046,1330.53
NCQ54,OUT013,3072.67
FDH40,OUT045,1353.44
FDU52,OUT035,2248.54
FDT60,OUT010,186.823
FDK08,OUT045,1475.41
FDN04,OUT049,2386.36
FDE50,OUT013,3476.81
FDI16,OUT049,987.048
FDM50,OUT049,907.619
NCV30,OUT049,805.285
FDT44,OUT013,1842
FDY60,OUT013,2813.47
FDT56,OUT017,781.183
FDV58,OUT018,2418.85
FDU04,OUT013,1701.19
NCN05,OUT027,5698.32
FDI53,OUT018,2660.34
FDD34,OUT046,2534.43
FDW47,OUT027,4117.64
FDT51,OUT027,2801.42
FDO27,OUT013,1042.11
NCQ18,OUT018,1698.86
NCW05,OUT013,2496.28
FDI15,OUT010,480.375
NCH43,OUT010,466.459
FDT40,OUT049,1869.17
NCG19,OUT017,3015.28
NCM30,OUT035,586.903
FDB38,OUT017,2132.76
FDB22,OUT046,2780.45
FDC58,OUT046,592.828
NCI29,OUT013,1916.31
FDA23,OUT010,254.535
DRG48,OUT013,3043.44
FDV21,OUT013,2565.06
NCG18,OUT019,136.556
FDG40,OUT045,512.333
FDU24,OUT018,989.978
FDA22,OUT049,2790.23
FDY35,OUT046,502.879
FDJ15,OUT045,4518.78
NCW18,OUT018,2130.83
FDK56,OUT018,3334.53
FDF44,OUT046,2458.87
FDP51,OUT049,2325.51
FDU22,OUT027,4146.14
FDM28,OUT017,2612.47
NCL42,OUT046,3865.37
FDJ15,OUT019,863.809
FDI32,OUT018,1833.75
DRL11,OUT046,2967.07
DRO59,OUT018,1047.17
FDA07,OUT019,316.521
NCO53,OUT013,3347.58
FDO21,OUT045,3900.12
FDW39,OUT045,3326.47
NCV17,OUT013,2745.09
FDE22,OUT046,2136.02
NCB06,OUT018,1690.33
DRF48,OUT017,2707.74
FDB05,OUT013,3715.23
FDP28,OUT027,7490.38
FDP23,OUT046,4346.41
NCS41,OUT018,2640.9
FDS40,OUT018,301.474
FDA16,OUT017,3360.49
FDN20,OUT035,4596.68
FDF04,OUT027,8002.65
DRG36,OUT018,1922.76
FDW16,OUT018,1469.69
FDU09,OUT017,864.608
FDW01,OUT046,3135.19
FDB15,OUT045,5826.42
NCJ17,OUT049,1331.13
NCT18,OUT018,3935.21
FDG16,OUT018,2934.58
FDP27,OUT017,3550.38
FDQ44,OUT027,3128.93
FDL50,OUT027,3453.97
FDW57,OUT027,5386.99
FDS34,OUT013,1907.72
NCV30,OUT035,1072.4
FDD26,OUT018,2838.9
FDA03,OUT045,2936.58
FDS27,OUT018,2810.94
FDM12,OUT013,2509.67
